,terms,importance,period,topic
19237,establishment,0.005816545069748971,2006,64
19238,flash,0.005717426112752545,2006,64
19239,scintigraphic,0.004962325938914334,2006,64
19240,docetaxel,0.04218066751454763,2007,64
19241,ghb,0.021427311850766146,2007,64
19242,mdr,0.02121729720994579,2007,64
19243,pump,0.01663192175930239,2007,64
19244,amyloid,0.014936477739897898,2007,64
19245,hesperidin,0.014916112957651887,2007,64
19246,sar,0.010664399242971604,2007,64
19247,propensity,0.009771549562383535,2007,64
19248,hippocampus,0.009183215439347537,2007,64
19249,nsclc,0.008966297883432258,2007,64
19250,tumoral,0.008759767013728189,2007,64
19251,caco,0.008038505572618317,2007,64
19252,basal,0.007226986653346526,2007,64
19253,nucleoside,0.006817666367077852,2007,64
19254,cortex,0.006694819924406384,2007,64
19255,choroid,0.006566630006404506,2007,64
19256,packaging,0.006251575455512924,2007,64
19257,establishment,0.005825341658117685,2007,64
19258,flash,0.0057260204762215995,2007,64
19259,scintigraphic,0.0049694110117185514,2007,64
19260,docetaxel,0.042259610813933354,2008,64
19261,ghb,0.02146177757659692,2008,64
19262,mdr,0.021251343971990126,2008,64
19263,pump,0.016657037898509357,2008,64
19264,amyloid,0.01495840998519112,2008,64
19265,hesperidin,0.014938007397961136,2008,64
19266,sar,0.010678663562898108,2008,64
19267,propensity,0.009784287940639753,2008,64
19268,hippocampus,0.009194965469948054,2008,64
19269,nsclc,0.008977687157948135,2008,64
19270,tumoral,0.00877081469971697,2008,64
19271,caco,0.008048375477684288,2008,64
19272,basal,0.00723556159733719,2008,64
19273,nucleoside,0.006825601345131235,2008,64
19274,cortex,0.006702564670537025,2008,64
19275,choroid,0.006574177179632294,2008,64
19276,packaging,0.006258641219777085,2008,64
19277,establishment,0.005831766006709424,2008,64
19278,flash,0.005732297070238667,2008,64
19279,scintigraphic,0.004974584899162522,2008,64
19280,docetaxel,0.04231729818141937,2009,64
19281,ghb,0.021486957797635764,2009,64
19282,mdr,0.02127621802640042,2009,64
19283,pump,0.0166753859753016,2009,64
19284,amyloid,0.014974431598446846,2009,64
19285,hesperidin,0.014954001387720439,2009,64
19286,sar,0.010689082638488766,2009,64
19287,propensity,0.009793592176331805,2009,64
19288,hippocampus,0.009203547645444338,2009,64
19289,nsclc,0.008986005778573614,2009,64
19290,tumoral,0.008778883770538025,2009,64
19291,caco,0.008055584128191226,2009,64
19292,basal,0.007241824252567834,2009,64
19293,nucleoside,0.006831396505273753,2009,64
19294,cortex,0.00670822086805739,2009,64
19295,choroid,0.0065796890529172996,2009,64
19296,packaging,0.006263801434558776,2009,64
19297,establishment,0.005836457690980509,2009,64
19298,flash,0.0057368808268370855,2009,64
19299,scintigraphic,0.004978363201970892,2009,64
19300,docetaxel,0.042359401713131635,2010,64
19301,ghb,0.021505331813834593,2010,64
19302,mdr,0.021294368573873578,2010,64
19303,pump,0.01668877343938718,2010,64
19304,amyloid,0.01498612115406155,2010,64
19305,hesperidin,0.014965670783405697,2010,64
19306,sar,0.010696683606723642,2010,64
19307,propensity,0.009800379622467163,2010,64
19308,hippocampus,0.009209808202279695,2010,64
19309,nsclc,0.008992074021496559,2010,64
19310,tumoral,0.00878476992038486,2010,64
19311,caco,0.008060842452593758,2010,64
19312,basal,0.007246392332427766,2010,64
19313,nucleoside,0.006835623487625692,2010,64
19314,cortex,0.006712346460755967,2010,64
19315,choroid,0.006583709344726024,2010,64
19316,packaging,0.006267565154708678,2010,64
19317,establishment,0.005839879576364478,2010,64
19318,flash,0.0057402239706168335,2010,64
19319,scintigraphic,0.004981118721263752,2010,64
19320,docetaxel,0.042390147220273816,2011,64
19321,ghb,0.02151875039581319,2011,64
19322,mdr,0.021307623980435352,2011,64
19323,pump,0.016698550848605574,2011,64
19324,amyloid,0.014994658736966556,2011,64
19325,hesperidin,0.014974193645301573,2011,64
19326,sar,0.01070223561035338,2011,64
19327,propensity,0.009805337558317417,2011,64
19328,hippocampus,0.009214381377545194,2011,64
19329,nsclc,0.008996506758745141,2011,64
19330,tumoral,0.008789069682941249,2011,64
19331,caco,0.008064683737429417,2011,64
19332,basal,0.0072497295488561115,2011,64
19333,nucleoside,0.006838711605159455,2011,64
19334,cortex,0.00671536053423173,2011,64
19335,choroid,0.006586646517504201,2011,64
19336,packaging,0.006270314953186856,2011,64
19337,establishment,0.005842379729627432,2011,64
19338,flash,0.005742666617545607,2011,64
19339,scintigraphic,0.0049831322078832735,2011,64
19340,docetaxel,0.042412537118139075,2012,64
19341,ghb,0.021528521724792415,2012,64
19342,mdr,0.021317276479292876,2012,64
19343,pump,0.016705670575797534,2012,64
19344,amyloid,0.015000875604428282,2012,64
19345,hesperidin,0.014980399792763202,2012,64
19346,sar,0.010706278376810747,2012,64
19347,propensity,0.009808947732602609,2012,64
19348,hippocampus,0.0092177113761142,2012,64
19349,nsclc,0.008999734493251017,2012,64
19350,tumoral,0.008792200588210385,2012,64
19351,caco,0.008067480790796848,2012,64
19352,basal,0.0072521595551230025,2012,64
19353,nucleoside,0.006840960226443081,2012,64
19354,cortex,0.006717555239414773,2012,64
19355,choroid,0.006588785226567544,2012,64
19356,packaging,0.006272317223860741,2012,64
19357,establishment,0.005844200219536034,2012,64
19358,flash,0.005744445233980453,2012,64
19359,scintigraphic,0.004984598331138734,2012,64
19360,docetaxel,0.04242881199740981,2013,64
19361,ghb,0.021535625317490103,2013,64
19362,mdr,0.0213242937016558,2013,64
19363,pump,0.016710846852287204,2013,64
19364,amyloid,0.015005395620120569,2013,64
19365,hesperidin,0.014984912016352063,2013,64
19366,sar,0.010709218049997285,2013,64
19367,propensity,0.009811572943698086,2013,64
19368,hippocampus,0.009220132917262642,2013,64
19369,nsclc,0.009002081694222628,2013,64
19370,tumoral,0.008794477399446254,2013,64
19371,caco,0.008069514906353825,2013,64
19372,basal,0.007253926837408489,2013,64
19373,nucleoside,0.006842595643985218,2013,64
19374,cortex,0.006719151460187421,2013,64
19375,choroid,0.006590340738199295,2013,64
19376,packaging,0.0062737735439445715,2013,64
19377,establishment,0.005845524381642171,2013,64
19378,flash,0.005745738952899797,2013,64
19379,scintigraphic,0.004985664853333686,2013,64
19380,docetaxel,0.04244057076597152,2014,64
19381,ghb,0.02154075786403011,2014,64
19382,mdr,0.021329363845885158,2014,64
19383,pump,0.01671458691679801,2014,64
19384,amyloid,0.015008661536232258,2014,64
19385,hesperidin,0.01498817230266335,2014,64
19386,sar,0.010711342163087506,2014,64
19387,propensity,0.009813469855273354,2014,64
19388,hippocampus,0.009221882675160695,2014,64
19389,nsclc,0.009003777740466241,2014,64
19390,tumoral,0.008796122588224256,2014,64
19391,caco,0.008070984744037247,2014,64
19392,basal,0.0072552038833351195,2014,64
19393,nucleoside,0.006843777414875396,2014,64
19394,cortex,0.006720304910528375,2014,64
19395,choroid,0.006591464775235646,2014,64
19396,packaging,0.006274825912621741,2014,64
19397,establishment,0.005846481262526753,2014,64
19398,flash,0.0057466738376739995,2014,64
19399,scintigraphic,0.004986435580766519,2014,64
19400,docetaxel,0.042448973578822796,2015,64
19401,ghb,0.02154442508640835,2015,64
19402,mdr,0.021332986473613796,2015,64
19403,pump,0.016717259047117926,2015,64
19404,amyloid,0.015010994842732925,2015,64
19405,hesperidin,0.014990501586180156,2015,64
19406,sar,0.010712859575689291,2015,64
19407,propensity,0.009814824924479815,2015,64
19408,hippocampus,0.009223132599588122,2015,64
19409,nsclc,0.009004989287001693,2015,64
19410,tumoral,0.008797297796419305,2015,64
19411,caco,0.008072034663006985,2015,64
19412,basal,0.007256116054609301,2015,64
19413,nucleoside,0.006844621514447466,2015,64
19414,cortex,0.006721128775940808,2015,64
19415,choroid,0.0065922676258433855,2015,64
19416,packaging,0.006275577559051923,2015,64
19417,establishment,0.005847164687757042,2015,64
19418,flash,0.005747341547972214,2015,64
19419,scintigraphic,0.004986986012635262,2015,64
19420,docetaxel,0.04245484499702922,2016,64
19421,ghb,0.021546985966577958,2016,64
19422,mdr,0.021335516186463538,2016,64
19423,pump,0.01671912451227834,2016,64
19424,amyloid,0.015012623555532994,2016,64
19425,hesperidin,0.01499212748805239,2016,64
19426,sar,0.010713918283693034,2016,64
19427,propensity,0.009815770237489316,2016,64
19428,hippocampus,0.0092240044754166,2016,64
19429,nsclc,0.009005834359356948,2016,64
19430,tumoral,0.008798117490335973,2016,64
19431,caco,0.008072766860583131,2016,64
19432,basal,0.007256752065026371,2016,64
19433,nucleoside,0.0068452099957037014,2016,64
19434,cortex,0.006721703129870426,2016,64
19435,choroid,0.006592827307718732,2016,64
19436,packaging,0.006276101492746928,2016,64
19437,establishment,0.005847640996188273,2016,64
19438,flash,0.005747806886386269,2016,64
19439,scintigraphic,0.004987369491219166,2016,64
19440,docetaxel,0.042458792586430726,2017,64
19441,ghb,0.021548707084737623,2017,64
19442,mdr,0.021337216346608973,2017,64
19443,pump,0.01672037803298593,2017,64
19444,amyloid,0.01501371789775409,2017,64
19445,hesperidin,0.01499321994042144,2017,64
19446,sar,0.010714629429868339,2017,64
19447,propensity,0.00981640516127639,2017,64
19448,hippocampus,0.009224590038063968,2017,64
19449,nsclc,0.009006401906404594,2017,64
19450,tumoral,0.008798667979852825,2017,64
19451,caco,0.008073258543471839,2017,64
19452,basal,0.007257179104219639,2017,64
19453,nucleoside,0.006845605094188247,2017,64
19454,cortex,0.006722088734718276,2017,64
19455,choroid,0.006593203053002174,2017,64
19456,packaging,0.006276453215982145,2017,64
19457,establishment,0.0058479607176317155,2017,64
19458,flash,0.005748119236775852,2017,64
19459,scintigraphic,0.004987626841110232,2017,64
19460,docetaxel,0.04246122310541239,2018,64
19461,ghb,0.021549766708572008,2018,64
19462,mdr,0.021338263066392603,2018,64
19463,pump,0.016721149755002763,2018,64
19464,amyloid,0.015014391614253567,2018,64
19465,hesperidin,0.014993892493352154,2018,64
19466,sar,0.010715067218287234,2018,64
19467,propensity,0.009816796021622257,2018,64
19468,hippocampus,0.009224950508296473,2018,64
19469,nsclc,0.009006751285040132,2018,64
19470,tumoral,0.008799006856765986,2018,64
19471,caco,0.008073561215401375,2018,64
19472,basal,0.007257441977891467,2018,64
19473,nucleoside,0.006845848303552299,2018,64
19474,cortex,0.0067223260993459315,2018,64
19475,choroid,0.0065934343476232084,2018,64
19476,packaging,0.00627666972156786,2018,64
19477,establishment,0.005848157521630867,2018,64
19478,flash,0.005748311502881672,2018,64
19479,scintigraphic,0.004987785247185929,2018,64
19480,docetaxel,0.04246238186624885,2019,64
19481,ghb,0.021550271980569472,2019,64
19482,mdr,0.02133876218675305,2019,64
19483,pump,0.016721517774772633,2019,64
19484,amyloid,0.015014712909699794,2019,64
19485,hesperidin,0.014994213234057632,2019,64
19486,sar,0.010715276028839137,2019,64
19487,propensity,0.009816982456689886,2019,64
19488,hippocampus,0.009225122452936645,2019,64
19489,nsclc,0.009006917940986984,2019,64
19490,tumoral,0.008799168505248717,2019,64
19491,caco,0.008073705600231495,2019,64
19492,basal,0.007257567385120597,2019,64
19493,nucleoside,0.006845964333701533,2019,64
19494,cortex,0.006722439342350705,2019,64
19495,choroid,0.00659354469604181,2019,64
19496,packaging,0.006276773017499987,2019,64
19497,establishment,0.005848251422217258,2019,64
19498,flash,0.00574840323939047,2019,64
19499,scintigraphic,0.004987860835701472,2019,64
19500,cell,0.0061634434572690605,2005,65
19501,model,0.005100150886629262,2005,65
19502,drug,0.005081207307841415,2005,65
19503,skin,0.004872004206916833,2005,65
19504,expression,0.003964628461225603,2005,65
19505,nanoparticles,0.003897469188985063,2005,65
19506,concentration,0.003895917064027241,2005,65
19507,formulation,0.0038523009167285363,2005,65
19508,tumor,0.003758024088587531,2005,65
19509,human,0.0037312346915456423,2005,65
19510,compound,0.0035872887428266454,2005,65
19511,mouse,0.003586667694528214,2005,65
19512,dose,0.0034050833313307694,2005,65
19513,effect,0.003380353980551448,2005,65
19514,time,0.0033353111584704187,2005,65
19515,increase,0.0032825593769867595,2005,65
19516,uptake,0.0032144420937330878,2005,65
19517,lipid,0.003206860804159637,2005,65
19518,activity,0.0031950809931434033,2005,65
19519,delivery,0.00313186749012463,2005,65
19520,cell,0.006247793861789559,2006,65
19521,drug,0.005118589295660359,2006,65
19522,model,0.004996457347915687,2006,65
19523,skin,0.004825699791809022,2006,65
19524,expression,0.003922555544571641,2006,65
19525,nanoparticles,0.0039044880339026158,2006,65
19526,concentration,0.003876918585113216,2006,65
19527,formulation,0.0038717639655096924,2006,65
19528,tumor,0.003747289026317526,2006,65
19529,human,0.0037406398890494222,2006,65
19530,compound,0.0035995598381794447,2006,65
19531,mouse,0.0035594993548715686,2006,65
19532,dose,0.003450654243687386,2006,65
19533,effect,0.003398064655438427,2006,65
19534,time,0.0033137520703502323,2006,65
19535,increase,0.0032855363880195773,2006,65
19536,uptake,0.0032436659676015724,2006,65
19537,lipid,0.0032424911188313247,2006,65
19538,activity,0.003192305763982287,2006,65
19539,delivery,0.003174567623025526,2006,65
19540,cell,0.006426724389652972,2007,65
19541,drug,0.005177573227539768,2007,65
19542,model,0.004850939289761875,2007,65
19543,skin,0.004488787878041942,2007,65
19544,nanoparticles,0.004030735301865951,2007,65
19545,tumor,0.0038778927613486868,2007,65
19546,formulation,0.003876013094762237,2007,65
19547,concentration,0.0038095936901520774,2007,65
19548,expression,0.0037913889593928062,2007,65
19549,human,0.0037251629514448927,2007,65
19550,mouse,0.0035387831500820234,2007,65
19551,compound,0.003506413511006044,2007,65
19552,dose,0.003477142423469287,2007,65
19553,effect,0.0034522105731688508,2007,65
19554,uptake,0.0033119361646536415,2007,65
19555,increase,0.0033000194573604767,2007,65
19556,delivery,0.0032787129181344184,2007,65
19557,time,0.003241050198402517,2007,65
19558,lipid,0.003157913003736841,2007,65
19559,activity,0.0031254287875933733,2007,65
19560,cell,0.006545495618609084,2008,65
19561,drug,0.005284580967217883,2008,65
19562,model,0.004746662705595224,2008,65
19563,skin,0.004341654455325604,2008,65
19564,nanoparticles,0.0041952657379987724,2008,65
19565,tumor,0.0040561463939256595,2008,65
19566,formulation,0.0038901828625639663,2008,65
19567,concentration,0.0037275608940731827,2008,65
19568,expression,0.0037124251630698073,2008,65
19569,human,0.003652204733048572,2008,65
19570,mouse,0.0035730727751280954,2008,65
19571,dose,0.0035130395131036454,2008,65
19572,effect,0.0034729088485666265,2008,65
19573,compound,0.0034275770401012225,2008,65
19574,delivery,0.003383710784879291,2008,65
19575,uptake,0.003351645124987663,2008,65
19576,increase,0.0033189578254742506,2008,65
19577,time,0.0031564599248150894,2008,65
19578,liposome,0.0030771857156617227,2008,65
19579,activity,0.003075679312798429,2008,65
19580,cell,0.006679295963379764,2009,65
19581,drug,0.005418879169861386,2009,65
19582,model,0.004726128762202397,2009,65
19583,nanoparticles,0.004562099547043179,2009,65
19584,tumor,0.004308172832605429,2009,65
19585,skin,0.004300543016322828,2009,65
19586,formulation,0.0039089021323348155,2009,65
19587,mouse,0.0036561883429297843,2009,65
19588,concentration,0.003601408063163565,2009,65
19589,human,0.003569896708558491,2009,65
19590,delivery,0.0035248106811029407,2009,65
19591,expression,0.0035120296695123785,2009,65
19592,effect,0.0034362354504854226,2009,65
19593,dose,0.003398872820688039,2009,65
19594,compound,0.003309034859237934,2009,65
19595,uptake,0.0032637218451071746,2009,65
19596,increase,0.0032570527835512992,2009,65
19597,liposome,0.003137351637068779,2009,65
19598,release,0.0031036277752396852,2009,65
19599,time,0.0030259220857617834,2009,65
19600,cell,0.006730325885278643,2010,65
19601,drug,0.005475404176942726,2010,65
19602,model,0.004789591859937691,2010,65
19603,nanoparticles,0.004661789887281122,2010,65
19604,tumor,0.004450172309443633,2010,65
19605,skin,0.004238178760975479,2010,65
19606,formulation,0.004007823331886371,2010,65
19607,mouse,0.0036925765655017083,2010,65
19608,delivery,0.0036567279600778586,2010,65
19609,concentration,0.00354360560101922,2010,65
19610,human,0.0034797698885101628,2010,65
19611,effect,0.003402858738916111,2010,65
19612,expression,0.0033580837089919797,2010,65
19613,dose,0.0033142323062449208,2010,65
19614,liposome,0.0033103312517908145,2010,65
19615,release,0.0032036937377061037,2010,65
19616,uptake,0.0031929723042381764,2010,65
19617,increase,0.003180685373116118,2010,65
19618,compound,0.0031672115119553475,2010,65
19619,target,0.003155024150927544,2010,65
19620,cell,0.006693873923871342,2011,65
19621,drug,0.005464284616355539,2011,65
19622,model,0.004894577448015849,2011,65
19623,nanoparticles,0.00474465831565528,2011,65
19624,tumor,0.004443412348966736,2011,65
19625,skin,0.004135546254330442,2011,65
19626,formulation,0.004064602890733915,2011,65
19627,delivery,0.003733067153922412,2011,65
19628,mouse,0.003670452570530984,2011,65
19629,liposome,0.003518073603613058,2011,65
19630,concentration,0.0034685831885302135,2011,65
19631,effect,0.003358428593194689,2011,65
19632,human,0.0033461397860045645,2011,65
